"ID";"MS";"Mp";"VFN";"Mh";"Man";"MMS";"TAN";"T";"Va";"Ve";"Mk";"Cn";"Ct";"Cr";"M (kg)";"Mt";"Enedc (g/km)";"Ewltp (g/km)";"W (mm)";"At1 (mm)";"At2 (mm)";"Ft";"Fm";"Ec (cm3)";"Ep (KW)";"Z (Wh/km)";"IT";"Ernedc (g/km)";"Erwltp (g/km)";"De";"Vf";"R";"Year";"Status";"Version_file";"E (g/km)";"Er (g/km)";"Zr";"Dr";"Fc";"Ech";"RLFI"
"176111859";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-05";"5,3";"EA";"RL-050009-NLH"
"176112115";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-02";"5,5";"EA";"RL-050010-NLH"
"176112413";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-08";"5,5";"EA";"RL-050010-NLH"
"176113752";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1301";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-14";"5,5";"EA";"RL-050010-NLH"
"176114125";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-30";"5,3";"EA";"RL-050009-NLH"
"176116012";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1256";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-11-26";"5,2";"EA";"RL-050009-NLH"
"176116088";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-31";"5,2";"EA";"RL-050009-NLH"
"176117170";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-30";"5,2";"EA";"RL-050009-NLH"
"176120151";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-17";"5,4";"EA";"RL-050009-NLH"
"176120330";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1275";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-13";"5,4";"EA";"RL-050009-NLH"
"176121013";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-12";"5,4";"EA";"RL-050009-NLH"
"176121076";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-31";"5,2";"EA";"RL-050009-NLH"
"176125801";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-01-29";"5,2";"EA";"RL-050009-NLH"
"176127171";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1275";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-06";"5,4";"EA";"RL-050009-NLH"
"176127745";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-28";"5,4";"EA";"RL-050009-NLH"
"176128653";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1256";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-25";"5,2";"EA";"RL-050009-NLH"
"176132735";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-08";"5,2";"EA";"RL-050009-NLH"
"176137414";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-15";"5,3";"EA";"RL-050009-NLH"
"176138492";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1256";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-20";"5,2";"EA";"RL-050009-NLH"
"176138769";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-25";"5,2";"EA";"RL-050009-NLH"
"176141925";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-01-27";"5,2";"EA";"RL-050009-NLH"
"176142270";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-01";"5,2";"EA";"RL-050009-NLH"
"176143243";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1301";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-11-28";"5,5";"EA";"RL-050010-NLH"
"176144367";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-06";"5,2";"EA";"RL-050009-NLH"
"176145321";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-09";"5,2";"EA";"RL-050009-NLH"
"176145600";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1257";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-28";"5,2";"EA";"RL-050009-NLH"
"176149809";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-06-25";"5,2";"EA";"RL-050009-NLH"
"176152794";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1295";;"124";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-08";"5,4";"EA";"RL-050009-NLH"
"176160834";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1257";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-06-20";"5,2";"EA";"RL-050009-NLH"
"176161387";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-14";"5,2";"EA";"RL-050009-NLH"
"176163124";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1260";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-03";"5,3";"EA";"RL-050009-NLH"
"176164657";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-01-22";"5,2";"EA";"RL-050009-NLH"
"176165021";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-04";"5,2";"EA";"RL-050009-NLH"
"176170234";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-12";"5,2";"EA";"RL-050009-NLH"
"176171714";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-01-21";"5,2";"EA";"RL-050009-NLH"
"176172628";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-27";"5,5";"EA";"RL-050010-NLH"
"176176160";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1298";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-09";"5,5";"EA";"RL-050010-NLH"
"176180954";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-22";"5,5";"EA";"RL-050010-NLH"
"176186034";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-01";"5,2";"EA";"RL-050009-NLH"
"176188623";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1275";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-16";"5,4";"EA";"RL-050009-NLH"
"176192944";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-26";"5,2";"EA";"RL-050009-NLH"
"176199818";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1260";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-27";"5,3";"EA";"RL-050009-NLH"
"176201617";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-05";"5,2";"EA";"RL-050009-NLH"
"176209715";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1275";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-11-12";"5,4";"EA";"RL-050009-NLH"
"176215821";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-13";"5,2";"EA";"RL-050009-NLH"
"176218478";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-19";"5,2";"EA";"RL-050009-NLH"
"176225161";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1298";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-06";"5,5";"EA";"RL-050010-NLH"
"176227069";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-27";"5,4";"EA";"RL-050009-NLH"
"176227779";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-21";"5,2";"EA";"RL-050009-NLH"
"176228404";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1255";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-21";"5,2";"EA";"RL-050009-NLH"
"176228496";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-28";"5,2";"EA";"RL-050009-NLH"
"176229032";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-26";"5,4";"EA";"RL-050009-NLH"
"176231254";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-31";"5,4";"EA";"RL-050009-NLH"
"176231551";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-29";"5,2";"EA";"RL-050009-NLH"
"176232036";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-30";"5,2";"EA";"RL-050009-NLH"
"176232151";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-14";"5,4";"EA";"RL-050009-NLH"
"176232929";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-28";"5,2";"EA";"RL-050009-NLH"
"176236187";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-25";"5,2";"EA";"RL-050009-NLH"
"176236567";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-08";"5,2";"EA";"RL-050009-NLH"
"176238727";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-03";"5,5";"EA";"RL-050010-NLH"
"176239321";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1298";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-11-04";"5,5";"EA";"RL-050010-NLH"
"176241479";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-31";"5,2";"EA";"RL-050009-NLH"
